gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjTrialType ,clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1TrialType, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2TrialType, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3TrialType, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs, speakerName, listenerName, pathName
0706-d,1600098100869,1,clickedObj,,tomato,filler,none,target,2,3,fish,filler,none,distractor,4,4,horse,filler,none,distractor,1,2,pig,filler,none,distractor,3,1,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098109462,2,clickedObj,,elephant,filler,none,target,1,2,bowl,filler,none,distractor,3,1,guitar,filler,none,distractor,4,3,banana,filler,none,distractor,2,4,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098114632,3,clickedObj,,butterfly,filler,none,target,1,2,chick,filler,none,distractor,3,3,strawberry,filler,none,distractor,2,4,dog,filler,none,distractor,4,1,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098119814,4,clickedObj,,horse,filler,none,target,4,3,fish,filler,none,distractor,3,2,pig,filler,none,distractor,2,4,tomato,filler,none,distractor,1,1,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098126962,5,clickedObj,,strawberry,filler,none,target,3,2,butterfly,filler,none,distractor,2,4,dog,filler,none,distractor,1,1,chick,filler,none,distractor,4,3,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098133196,6,clickedObj,,baloon_small_yellow,overinformativeness,size_sufficient,target,1,3,balloon_big_yellow,overinformativeness,size_sufficient,distractor,3,4,balloon_big_yellow,overinformativeness,size_sufficient,distractor,4,1,balloon_big_pink,overinformativeness,size_sufficient,distractor,2,2,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098141248,7,clickedObj,,clock_big_purple,overinformativeness,size_sufficient,target,1,3,clock_small_purple,overinformativeness,size_sufficient,distractor,2,1,clock_small_yellow,overinformativeness,size_sufficient,distractor,4,2,clock_small_purple,overinformativeness,size_sufficient,distractor,3,4,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098146332,8,clickedObj,,bag_small_red,overinformativeness,size_sufficient,target,1,3,bag_big_red,overinformativeness,size_sufficient,distractor,3,4,bag_big_red,overinformativeness,size_sufficient,distractor,4,1,bag_big_blue,overinformativeness,size_sufficient,distractor,2,2,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098151838,9,clickedObj,,lipstick_small_pink,overinformativeness,color_sufficient,target,1,2,lipstick_small_red,overinformativeness,color_sufficient,distractor,4,3,lipstick_big_red,overinformativeness,color_sufficient,distractor,3,4,lipstick_small_red,overinformativeness,color_sufficient,distractor,2,1,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098157112,10,clickedObj,,toothbrush_small_green,overinformativeness,color_sufficient,target,2,1,toothbrush_small_purple,overinformativeness,color_sufficient,distractor,4,4,toothbrush_small_purple,overinformativeness,color_sufficient,distractor,3,2,toothbrush_big_purple,overinformativeness,color_sufficient,distractor,1,3,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098162564,11,clickedObj,,apple_small_red,overinformativeness,size_sufficient,target,3,1,apple_big_red,overinformativeness,size_sufficient,distractor,2,3,apple_big_green,overinformativeness,size_sufficient,distractor,4,2,apple_big_red,overinformativeness,size_sufficient,distractor,1,4,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098169088,12,clickedObj,,car_big_green,overinformativeness,size_sufficient,target,1,4,car_small_blue,overinformativeness,size_sufficient,distractor,3,2,car_small_green,overinformativeness,size_sufficient,distractor,2,3,car_small_green,overinformativeness,size_sufficient,distractor,4,1,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098177514,13,clickedObj,,spoon_wooden_dirty,adjective_ordering,none,target,2,3,spoon_metal_dirty,adjective_ordering,none,distractor,4,4,spoon_metal_clean,adjective_ordering,none,distractor,1,2,spoon_wooden_clean,adjective_ordering,none,distractor,3,1,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098183553,14,clickedObj,,scissors_big_blue,overinformativeness,color_sufficient,target,3,2,scissors_small_green,overinformativeness,color_sufficient,distractor,2,1,scissors_big_green,overinformativeness,color_sufficient,distractor,1,4,scissors_big_green,overinformativeness,color_sufficient,distractor,4,3,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098189048,15,clickedObj,,dress_big_blue,overinformativeness,size_sufficient,target,2,4,dress_small_green,overinformativeness,size_sufficient,distractor,3,2,dress_small_blue,overinformativeness,size_sufficient,distractor,1,1,dress_small_blue,overinformativeness,size_sufficient,distractor,4,3,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098197906,16,clickedObj,,bottle_plastic_big,adjective_ordering,none,target,3,2,bottle_glass_small,adjective_ordering,none,distractor,1,4,bottle_plastic_small,adjective_ordering,none,distractor,2,1,bottle_glass_big,adjective_ordering,none,distractor,4,3,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098206467,17,clickedObj,,lock_small_gold,overinformativeness,color_sufficient,target,1,3,lock_small_silver,overinformativeness,color_sufficient,distractor,4,1,lock_small_silver,overinformativeness,color_sufficient,distractor,2,4,lock_big_silver,overinformativeness,color_sufficient,distractor,3,2,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098218502,18,clickedObj,,picture_colored_square,adjective_ordering,none,distractor,2,4,picture_bw_rectangular,adjective_ordering,none,target,1,2,picture_colored_rectangular,adjective_ordering,none,distractor,4,1,picture_bw_square,adjective_ordering,none,distractor,3,3,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
0706-d,1600098227448,19,clickedObj,,fish,filler,none,target,4,2,tomato,filler,none,distractor,1,1,horse,filler,none,distractor,2,4,pig,filler,none,distractor,3,3,satiye_turkce,atiye_turkce,?order_type=random_order&last_round=
