gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjTrialType ,clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1TrialType, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2TrialType, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3TrialType, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs, speakerName, listenerName, pathName
7680-b,1599128383495,1,clickedObj,,tomato,filler,none,target,2,1,pig,filler,none,distractor,4,3,horse,filler,none,distractor,3,2,fish,filler,none,distractor,1,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128392698,2,clickedObj,,elephant,filler,none,target,4,2,bowl,filler,none,distractor,3,4,guitar,filler,none,distractor,1,1,banana,filler,none,distractor,2,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128403085,3,clickedObj,,butterfly,filler,none,target,1,1,chick,filler,none,distractor,2,4,dog,filler,none,distractor,3,2,strawberry,filler,none,distractor,4,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128413585,4,clickedObj,,horse,filler,none,target,2,2,tomato,filler,none,distractor,4,1,fish,filler,none,distractor,1,4,pig,filler,none,distractor,3,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128425957,5,clickedObj,,strawberry,filler,none,target,1,2,butterfly,filler,none,distractor,2,4,chick,filler,none,distractor,3,3,dog,filler,none,distractor,4,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128438149,6,clickedObj,,clock_big_yellow,overinformativeness,size_sufficient,target,1,4,clock_small_yellow,overinformativeness,size_sufficient,distractor,2,2,clock_small_yellow,overinformativeness,size_sufficient,distractor,3,3,clock_small_purple,overinformativeness,size_sufficient,distractor,4,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128455760,7,clickedObj,,umbrella_big_blue,overinformativeness,color_sufficient,distractor,3,3,umbrella_small_green,overinformativeness,color_sufficient,target,1,2,umbrella_small_blue,overinformativeness,color_sufficient,distractor,2,4,umbrella_small_blue,overinformativeness,color_sufficient,distractor,4,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128469271,8,clickedObj,,ball_big_purple,overinformativeness,size_sufficient,target,3,1,ball_small_purple,overinformativeness,size_sufficient,distractor,2,3,ball_small_yellow,overinformativeness,size_sufficient,distractor,4,2,ball_small_purple,overinformativeness,size_sufficient,distractor,1,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128486001,9,clickedObj,,skirt_big_green,overinformativeness,color_sufficient,target,3,2,skirt_big_blue,overinformativeness,color_sufficient,distractor,1,1,skirt_small_blue,overinformativeness,color_sufficient,distractor,2,3,skirt_big_blue,overinformativeness,color_sufficient,distractor,4,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128505133,10,clickedObj,,door,filler,none,target,4,3,cow,filler,none,distractor,1,2,pitcher,filler,none,distractor,3,1,carrot,filler,none,distractor,2,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128516546,11,clickedObj,,shoe_big_yellow,overinformativeness,color_sufficient,target,3,2,shoe_small_pink,overinformativeness,color_sufficient,distractor,2,1,shoe_big_pink,overinformativeness,color_sufficient,distractor,4,3,shoe_big_pink,overinformativeness,color_sufficient,distractor,1,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128531629,12,clickedObj,,box_closed_wood,adjective_ordering,none,distractor,4,2,box_closed_cardboard,adjective_ordering,none,distractor,1,3,box_open_wood,adjective_ordering,none,target,2,1,box_open_cardboard,adjective_ordering,none,distractor,3,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128545854,13,clickedObj,,glasses_big_blue,overinformativeness,size_sufficient,distractor,2,1,glasses_big_red,overinformativeness,size_sufficient,distractor,1,2,glasses_small_blue,overinformativeness,size_sufficient,target,4,3,glasses_big_blue,overinformativeness,size_sufficient,distractor,3,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128557696,14,clickedObj,,baloon_small_pink,overinformativeness,size_sufficient,distractor,4,3,balloon_big_pink,overinformativeness,size_sufficient,target,3,4,baloon_small_yellow,overinformativeness,size_sufficient,distractor,2,2,baloon_small_pink,overinformativeness,size_sufficient,distractor,1,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128575559,15,clickedObj,,carrot,filler,none,distractor,1,4,pitcher,filler,none,distractor,2,1,cow,filler,none,target,4,2,door,filler,none,distractor,3,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128592569,16,clickedObj,,fish,filler,none,distractor,3,3,tomato,filler,none,distractor,4,2,horse,filler,none,distractor,2,4,pig,filler,none,target,1,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128609864,17,clickedObj,,tomato,filler,none,distractor,3,1,pig,filler,none,distractor,1,4,fish,filler,none,target,2,2,horse,filler,none,distractor,4,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128625257,18,clickedObj,,flower_small_pink,overinformativeness,size_sufficient,distractor,4,2,flower_small_pink,overinformativeness,size_sufficient,distractor,1,1,flower_small_yellow,overinformativeness,size_sufficient,distractor,2,3,flower_big_pink,overinformativeness,size_sufficient,target,3,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128679152,19,clickedObj,,spoon_wooden_dirty,adjective_ordering,none,target,1,2,spoon_metal_dirty,adjective_ordering,none,distractor,4,4,spoon_wooden_clean,adjective_ordering,none,distractor,2,3,spoon_metal_clean,adjective_ordering,none,distractor,3,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128709157,20,clickedObj,,hair_straight_blond,adjective_ordering,none,target,3,2,hair_straight_brown,adjective_ordering,none,distractor,1,1,hair_curly_blonde,adjective_ordering,none,distractor,2,3,hair_curly_brown,adjective_ordering,none,distractor,4,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128732042,21,clickedObj,,lighter_small_white,overinformativeness,color_sufficient,distractor,4,2,lighter_small_white,overinformativeness,color_sufficient,distractor,1,4,lighter_small_black,overinformativeness,color_sufficient,target,3,1,lighter_big_white,overinformativeness,color_sufficient,distractor,2,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128746191,22,clickedObj,,toothbrush_small_purple,overinformativeness,color_sufficient,target,4,1,toothbrush_small_green,overinformativeness,color_sufficient,distractor,2,4,toothbrush_big_green,overinformativeness,color_sufficient,distractor,3,2,toothbrush_small_green,overinformativeness,color_sufficient,distractor,1,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128754449,23,clickedObj,,bowl,filler,none,target,3,2,elephant,filler,none,distractor,1,3,banana,filler,none,distractor,4,4,guitar,filler,none,distractor,2,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128764150,24,clickedObj,,knife_small_red,overinformativeness,size_sufficient,target,1,4,knife_big_red,overinformativeness,size_sufficient,distractor,2,3,knife_big_red,overinformativeness,size_sufficient,distractor,4,1,knife_big_blue,overinformativeness,size_sufficient,distractor,3,2,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128781226,25,clickedObj,,woman2_sad_fat,adjective_ordering,none,distractor,3,2,woman2_happy_fat,adjective_ordering,none,distractor,2,3,woman2_happy_skinny,adjective_ordering,none,target,4,4,woman2_sad_skinny,adjective_ordering,none,distractor,1,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128791308,26,clickedObj,,key_big_gold,overinformativeness,size_sufficient,target,2,2,key_small_gold,overinformativeness,size_sufficient,distractor,1,1,key_small_silver,overinformativeness,size_sufficient,distractor,3,3,key_small_gold,overinformativeness,size_sufficient,distractor,4,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128801967,27,clickedObj,,table_wood_high,adjective_ordering,none,target,2,2,table_metal_low,adjective_ordering,none,distractor,1,3,table_metal_high,adjective_ordering,none,distractor,4,1,table_wood_low,adjective_ordering,none,distractor,3,4,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128812730,28,clickedObj,,dress_small_blue,overinformativeness,size_sufficient,target,2,3,dress_big_blue,overinformativeness,size_sufficient,distractor,4,1,dress_big_green,overinformativeness,size_sufficient,distractor,1,4,dress_big_blue,overinformativeness,size_sufficient,distractor,3,2,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128828455,29,clickedObj,,dog,filler,none,target,4,4,butterfly,filler,none,distractor,3,2,chick,filler,none,distractor,1,3,strawberry,filler,none,distractor,2,1,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
7680-b,1599128844000,30,clickedObj,,pot_small_blue,overinformativeness,color_sufficient,distractor,4,2,pot_big_blue,overinformativeness,color_sufficient,distractor,3,1,pot_big_blue,overinformativeness,color_sufficient,distractor,2,4,pot_big_green,overinformativeness,color_sufficient,target,1,3,hamza_ctsl,fatma_ctsl,?order_type=random_order&last_round=
