gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjTrialType ,clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1TrialType, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2TrialType, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3TrialType, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs, speakerName, listenerName, pathName
8997-7,1599021627956,1,clickedObj,,pig,filler,none,distractor,2,2,horse,filler,none,distractor,4,1,tomato,filler,none,target,1,3,fish,filler,none,distractor,3,4,sss,sss,?order_type=random_order&last_round=
8997-7,1599021646216,2,clickedObj,,guitar,filler,none,distractor,3,4,banana,filler,none,distractor,1,1,bowl,filler,none,distractor,2,3,elephant,filler,none,target,4,2,sss,sss,?order_type=random_order&last_round=
8997-7,1599021647606,3,clickedObj,,butterfly,filler,none,target,1,4,strawberry,filler,none,distractor,3,3,dog,filler,none,distractor,2,1,chick,filler,none,distractor,4,2,sss,sss,?order_type=random_order&last_round=
8997-7,1599021648968,4,clickedObj,,tomato,filler,none,distractor,4,4,horse,filler,none,target,3,3,pig,filler,none,distractor,1,1,fish,filler,none,distractor,2,2,sss,sss,?order_type=random_order&last_round=
8997-7,1599021650355,5,clickedObj,,butterfly,filler,none,distractor,2,4,strawberry,filler,none,target,3,2,chick,filler,none,distractor,4,1,dog,filler,none,distractor,1,3,sss,sss,?order_type=random_order&last_round=
8997-7,1599021651833,6,clickedObj,,hair_straight_blond,adjective_ordering,none,distractor,2,4,hair_curly_blonde,adjective_ordering,none,target,3,1,hair_curly_brown,adjective_ordering,none,distractor,1,2,hair_straight_brown,adjective_ordering,none,distractor,4,3,sss,sss,?order_type=random_order&last_round=
8997-7,1599021653508,7,clickedObj,,scissors_big_green,overinformativeness,color_sufficient,distractor,3,4,scissors_small_green,overinformativeness,color_sufficient,distractor,2,3,scissors_big_blue,overinformativeness,color_sufficient,target,1,2,scissors_big_green,overinformativeness,color_sufficient,distractor,4,1,sss,sss,?order_type=random_order&last_round=
8997-7,1599021655102,8,clickedObj,,banana,filler,none,distractor,4,4,bowl,filler,none,target,3,3,elephant,filler,none,distractor,2,1,guitar,filler,none,distractor,1,2,sss,sss,?order_type=random_order&last_round=
8997-7,1599021657108,9,clickedObj,,door,filler,none,distractor,4,3,carrot,filler,none,distractor,1,4,pitcher,filler,none,distractor,2,2,cow,filler,none,target,3,1,sss,sss,?order_type=random_order&last_round=
8997-7,1599021658512,10,clickedObj,,woman2_happy_skinny,adjective_ordering,none,distractor,1,3,woman2_sad_fat,adjective_ordering,none,distractor,2,4,woman2_happy_fat,adjective_ordering,none,distractor,3,1,woman2_sad_skinny,adjective_ordering,none,target,4,2,sss,sss,?order_type=random_order&last_round=
8997-7,1599021659923,11,clickedObj,,knife_small_red,overinformativeness,size_sufficient,target,3,3,knife_big_red,overinformativeness,size_sufficient,distractor,4,4,knife_big_red,overinformativeness,size_sufficient,distractor,2,2,knife_big_blue,overinformativeness,size_sufficient,distractor,1,1,sss,sss,?order_type=random_order&last_round=
