gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjTrialType ,clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1TrialType, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2TrialType, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3TrialType, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs, speakerName, listenerName, pathName
9178-6,1599214462940,1,clickedObj,,tomato,filler,none,target,1,1,fish,filler,none,distractor,4,2,pig,filler,none,distractor,3,4,horse,filler,none,distractor,2,3,köydeki fatma,yĞMUR
yağmur,?order_type=random_order&last_round=
9178-6,1599214487800,2,clickedObj,,elephant,filler,none,target,2,3,banana,filler,none,distractor,1,2,bowl,filler,none,distractor,4,1,guitar,filler,none,distractor,3,4,köydeki fatma,yĞMUR
yağmur,?order_type=random_order&last_round=
9178-6,1599214502514,3,clickedObj,,butterfly,filler,none,target,1,3,strawberry,filler,none,distractor,4,1,dog,filler,none,distractor,2,2,chick,filler,none,distractor,3,4,köydeki fatma,yĞMUR
yağmur,?order_type=random_order&last_round=
9178-6,1599214523817,4,clickedObj,,horse,filler,none,target,3,3,pig,filler,none,distractor,4,1,tomato,filler,none,distractor,2,4,fish,filler,none,distractor,1,2,köydeki fatma,yĞMUR
yağmur,?order_type=random_order&last_round=
9178-6,1599214545242,5,clickedObj,,strawberry,filler,none,target,2,3,chick,filler,none,distractor,3,2,butterfly,filler,none,distractor,4,4,dog,filler,none,distractor,1,1,köydeki fatma,yĞMUR
yağmur,?order_type=random_order&last_round=
9178-6,1599214563821,6,clickedObj,,carrot,filler,none,target,4,3,door,filler,none,distractor,3,1,cow,filler,none,distractor,2,4,pitcher,filler,none,distractor,1,2,köydeki fatma,yĞMUR
yağmur,?order_type=random_order&last_round=
9178-6,1599214586450,7,clickedObj,,lock_big_gold,overinformativeness,color_sufficient,target,1,2,lock_big_silver,overinformativeness,color_sufficient,distractor,2,3,lock_small_silver,overinformativeness,color_sufficient,distractor,3,4,lock_big_silver,overinformativeness,color_sufficient,distractor,4,1,köydeki fatma,yĞMUR
yağmur,?order_type=random_order&last_round=
