gameid, time, roundNum, trialType, extra, clickedObjName, clickedObjTrialType ,clickedObjCondition, clickedObjTargetStatus, clickedObjSpeakerLocs, clickedObjListenerLocs, alt1Name, alt1TrialType, alt1Condition, alt1TargetStatus, alt1SpeakerLocs, alt1ListenerLocs, alt2Name, alt2TrialType, alt2Condition, alt2TargetStatus, alt2SpeakerLocs, alt2ListenerLocs, alt3Name, alt3TrialType, alt3Condition, alt3TargetStatus, alt3SpeakerLocs, alt3ListenerLocs, speakerName, listenerName, pathName
2610-f,1618529017729,1,clickedObj,,horse,filler,none,distractor,1,3,tomato,filler,none,target,4,1,pig,filler,none,distractor,2,4,fish,filler,none,distractor,3,2,berke,leyla,
2610-f,1618529023740,2,clickedObj,,banana,filler,none,distractor,3,2,bowl,filler,none,distractor,4,4,guitar,filler,none,distractor,1,3,elephant,filler,none,target,2,1,berke,leyla,
